Id,Reputation,CreationDate,DisplayName,LastAccessDate,Location,Views,UpVotes,DownVotes,AccountId
16172,1,1528556103,dave,1528556103,,0,0,0,8779976
16173,101,1528560966,SeGa,1530142776,"Wien, ?sterreich",0,0,0,4532827
16174,101,1528562707,exsnake,1532875934,,0,0,0,4870968
16175,1,1528562903,diens,1528562903,,0,0,0,13527822
16176,101,1528576057,Alex Erygin,1528604913,Moskow,0,0,0,1685773
16178,1,1528582031,user302606,1528582031,,0,0,0,13746892
16179,1,1528586567,Alexander Budkov,1528586567,,0,0,0,13747455
16180,101,1528591343,masud_moni,1528591343,"Dhaka, Dhaka Division, Bangladesh",0,0,0,4288654
16181,1,1528595433,user2986394,1528595433,,0,0,0,3577512
16182,101,1528599512,Ivan Tanasijevic,1528599512,"Belgrade, Serbia",0,0,0,229715
16183,111,1528601071,iDilip,1535058870,"Bengaluru, India",0,0,0,996933
16184,1,1528604875,Fernando,1528604875,"Santiago, Chile",0,0,0,3743614
16185,1,1528617457,Leo Pan,1528617457,,0,0,0,13613487
16186,1,1528621732,AC22,1528621732,,0,0,0,3709057
16188,1,1528630934,shxbl,1528630934,"Madrid, Espa?a",0,0,0,12832592
16189,1,1528631300,Ivan Vartanyan,1528631300,Russia,0,0,0,13749466
16190,1,1528641592,Rubens Brito,1528641592,"Paraíba, Brasil",0,0,0,13750492
16191,1,1528650628,Faizi,1528650628,"Lahore, Pakistan",0,0,0,13475933
16192,1,1528652135,Zhang Tingkai,1533359699,,0,0,0,13652031
16193,1,1528653157,Swapnil Menkar,1528653157,"Pune, Maharashtra, India",0,0,0,13430047
16194,1,1528661303,P Thakre,1528661303,,0,0,0,13751525
16195,1,1528664156,Whatsapp Status,1528666829,,0,0,0,13743151
16197,1,1528670537,Riya,1528670537,India,0,0,0,2704857
16198,101,1528671320,shyammakwana.me,1528679236,"Mumbai, Maharashtra, India",0,0,0,2557486
16200,101,1528678997,user2230605,1532218318,"Melbourne, Victoria, Australia",0,0,0,192412
16202,101,1528684281,Daniel Brunner,1528684281,"Graz, Austria",0,0,0,2009028
16203,101,1528684827,doppelgreener,1530269536,,0,0,0,93089
16204,1,1528688121,noname,1528688121,,0,0,0,13753714
16205,1,1528688534,Albert,1534904927,,1,0,0,5915164
16208,1,1528693092,Koushal Deva,1528701478,,0,0,0,7518926
16209,1,1528695530,Daniel Hernandez,1529643345,"Austin, TX, United States",0,0,0,11893480
16210,116,1528699629,xwb,1531245382,,0,0,0,13091768
16211,101,1528700384,Jeffrey,1528703190,"Montreal, QC, Canada",0,0,0,5328058
16212,1,1528701219,Lafayette,1535321020,,0,0,0,12479360
16213,1,1528706616,Chirag,1528706616,,0,0,0,5575194
16214,116,1528708692,Dejan Biljecki,1530654180,,0,0,0,1597281
16215,101,1528714048,jasonszhao,1528714048,California,0,0,0,2900017
16216,1,1528714556,user33691,1535154749,,0,0,0,13390310
16218,101,1528729631,pradosh nair,1528729631,India,0,0,0,1452502
16219,101,1528735211,dacongy,1528735211,"Columbus, OH",0,0,0,76896
16220,1,1528741448,user7836120,1528749870,,0,0,0,10561678
16221,101,1528742159,Abhishek Mishra,1529154526,"San Jose, CA, USA",0,0,0,2851875
16222,1,1528768517,Mateus Reis,1528895132,,0,0,0,13719718
16223,1,1528768901,IlaRossi,1528768901,,0,0,0,12286401
16224,1,1528769184,Lenka,1532279736,,0,0,0,10534385
16225,1,1528776222,Vivek Nayak,1535614370,"Pilani, Rajasthan, India",0,0,0,8726483
16226,1,1528779919,only_abhishek,1528779919,,0,0,0,12633361
16228,1,1528788420,Oli4,1528788420,,0,0,0,1670613
16229,101,1528788984,Peter Mortensen,1528795522,"?rhus, Denmark",0,0,0,24885
16230,8,1528793026,Carlos,1533100966,,0,0,0,4114721
16231,1,1528796681,Géraldin NANFACK,1528796681,,0,0,0,13762942
16232,1,1528797085,John Smith,1528797085,,0,0,0,3239594
16233,101,1528797301,EugVal,1528797301,"London, United Kingdom",0,0,0,8406479
16234,101,1528804092,ThePartyTurtle,1528804092,"Austin, TX",0,0,0,6236701
16235,1,1528813335,SastryT,1528813335,,0,0,0,12431070
16236,1,1528828436,Shradheya Thakre,1528828436,Singapore,0,0,0,10702918
16237,1,1528831911,cool_php,1528831911,,0,0,0,5096586
16238,1,1528835857,Tristan Brodeur,1528835857,,0,0,0,7272156
16239,1,1528836371,giker,1528836371,,0,0,0,13136136
16241,1,1528839334,Arsalan Ahmed,1528844070,"Rawalpindi, Punjab, Pakistan",0,0,0,9320213
16242,1,1528843344,Kannan K,1530056109,,0,0,0,2274952
16243,1,1528843985,Navaneeth,1528910999,,0,0,0,13766369
16244,101,1528844069,omoser,1528844069,Germany,0,0,0,5463091
16245,1,1528845730,Tingur,1529439094,中国四川省Chengdu Shi,0,0,0,8073895
16246,1,1528847880,Vasilios Mavroudis,1528847880,,0,0,0,2988847
16247,101,1528851108,Aanchal Sharma,1528851108,,0,0,0,7296829
16248,101,1528851343,therobyouknow,1529828982,UK,0,0,0,80650
16249,101,1528853483,DJo,1528853483,India,0,0,0,2193088
16251,101,1528857344,Pavan kumar Dasireddy,1535142617,"Visakhapatnam, Andhra Pradesh, India",0,0,0,12906938
16252,1,1528857726,Anitha Rani Anu,1528857726,,0,0,0,13767863
16253,1,1528862600,Robert,1528862600,"Roswell, GA",0,0,0,538664
16254,1,1528863244,J.Panek,1528863244,"Gie?en, Germany",0,0,0,13441006
16255,13,1528863576,Deep Analytics,1529379845,,1,0,0,13714979
16256,1,1528868362,i.terrible,1528868362,,0,0,0,11668039
16257,1,1528871658,Re Dream,1534891880,,0,0,0,13685921
16259,1,1528882691,tr robom,1528882691,,0,0,0,13762867
16260,101,1528884331,azalea,1528884331,United States,0,0,0,64456
16261,1,1528886101,Adrian Alvarado,1528886101,,0,0,0,8822814
16262,1,1528887294,GeorgeT,1528887294,,0,0,0,11714851
16264,126,1528891880,Brenden Petersen,1528970097,,3,0,0,9285468
16265,11,1528904652,Stefan Lednicky,1529694285,,1,0,0,13771835
16266,1,1528909975,PandoraU.U.D,1528909975,,0,0,0,9452906
16267,101,1528920462,Tanmay Vats,1528920462,"New Delhi, Delhi, India",0,0,0,6825856
16268,1,1528922165,user116288,1528922165,,0,0,0,13772877
16269,1,1528924027,tahasozgen2,1529532156,Turkey,0,0,0,4079169
16270,1,1528924914,Pankaj Devrani,1528924914,"Pune, Maharashtra, India",0,0,0,7020410
16271,1,1528930715,em_vau,1534764920,,0,0,0,6528898
16272,101,1528930923,Gil Kalai,1528930923,Jerusalem,0,0,0,509527
16273,1,1528934874,Jansen Yong,1528934874,Malaysia,0,0,0,5540259
16274,1,1528945581,Naud,1528945581,Netherlands,0,0,0,3719586
16275,1,1528946052,Benny,1528946052,"Linz, ?sterreich",0,0,0,13775211
16276,1,1528946366,olex,1528946366,,0,0,0,13775334
16277,1,1528951179,Lukasz,1528951179,"?ód?, Polska",0,0,0,7472091
16278,1,1528953208,Qiuyi Wu,1528953208,"RTP, Durham, NC, USA",0,0,0,9476331
16279,1,1528955678,sran.harshdeep,1530596986,"Gurgaon, Haryana, India",0,0,0,4634032
16280,6,1528975161,Rachael E,1532270302,,2,0,0,13777968
16281,101,1528978157,Darragh McCarthy,1528978157,"Dublin, Ireland",0,0,0,408710
16282,1,1528982245,sisu,1528982245,Sweden,0,0,0,13778329
16283,1,1528992495,statsGuy,1529806139,"Missouri, United States",2,0,0,7748163
16284,1,1529007270,Maikefer,1529007270,"Karlsruhe, Germany",0,0,0,7593625
16285,1,1529009528,Koustav Chanda,1529641660,"Kolkata, West Bengal, India",0,0,0,13405851
16286,13,1529015288,nicolas,1532566281,,0,0,0,1667947
16287,1,1529016935,Yu. Baevsky,1529016935,,0,0,0,10378966
16288,1,1529018176,Priteesh.K,1529018176,,0,0,0,13780593
16289,1,1529021401,HailDiscordia,1529021401,,0,0,0,13780790
16290,1,1529022581,PJD,1529865879,,0,0,0,13752927
16292,1,1529032997,surajx,1529344656,"Canberra, Australian Capital Territory, Australia",0,0,0,4666744
16293,1,1529036595,Muska,1529236123,France,0,0,0,13698731
16294,1,1529036993,darshan sl,1529036993,,0,0,0,13782249
16295,1,1529044433,wbail,1529048752,Brazil,0,0,0,1521274
16296,1,1529048426,Matt Sides,1529048426,United States,0,0,0,11645473
16297,1,1529050599,Andrew Spittlemeister,1533267656,"Minneapolis, MN, United States",0,0,0,10313836
16298,101,1529054958,fmorales,1529179556,"Bay Area, CA, USA",0,0,0,3852324
16299,101,1529091762,Arizona2014,1529091762,"Paris, France",0,0,0,114305
16300,11,1529100282,Anon L,1529342943,,0,0,0,13785608
16301,1,1529103006,HIMS,1529175871,,1,0,0,13785741
16303,1,1529109386,ashigirl96,1529109386,,0,0,0,13637966
16304,101,1529126953,Rafael Nadal,1529126953,"Ohio, USA",0,0,0,13024273
16305,1,1529127066,user471352,1529127066,,0,0,0,11536003
16306,101,1529132690,AminM,1529132690,"Gachsaran, Kohgiluyeh and Boyer-Ahmad Province, Iran",0,0,0,1100868
16307,1,1529136283,Heba Saraway,1529136283,,0,0,0,13787479
16309,101,1529147018,amitamb,1532757614,"Pune, India",0,0,0,227566
16310,101,1529149366,gyoza,1529149366,"Tokyo, Japan",1,0,0,5652139
16311,11,1529152119,Computa,1535361662,,0,0,0,9918039
16312,1,1529154849,Sam Lerman,1533390610,,0,0,0,13788265
16313,21,1529165568,Ankish Bansal,1531624358,,0,0,0,11811551
16314,1,1529165694,rmas,1529165694,,0,0,0,1199889
16315,1,1529172815,Terone Carlson,1529172815,,0,0,0,13787724
16316,1,1529184162,Kantinee Kat.,1529184162,,0,0,0,13789399
16317,1,1529207850,AtaraMichal,1529207850,,0,0,0,13779761
16318,1,1529211429,Baohuu Vuong,1529211429,,0,0,0,7315381
16319,101,1529213768,Rohit Chauhan,1529213768,"Rajkot, Gujarat, India",0,0,0,10712039
16320,1,1529218346,banguru,1529218346,,0,0,0,4580165
16321,1,1529252316,Tim Lin,1529252316,,0,0,0,4683780
16323,101,1529271273,mkafiyan,1531081848,mashhad,0,0,0,4087956
16324,1,1529280549,skull3r7,1529280549,Germany,0,0,0,2027793
16325,1,1529281761,Pankaj Jangid,1529281761,"Jaipur, Rajasthan, India",0,0,0,10220538
16326,101,1529282179,redFur,1531796654,"London, UK",0,0,0,3493685
16327,1,1529283652,Rupak,1530893545,"Kathmandu, Nepal",0,0,0,13794744
16328,101,1529285657,David Bernard,1532498680,,0,0,0,214836
16329,101,1529290975,Nickon,1529290975,,0,0,0,1296612
16330,1,1529295319,onurgenes,1529295319,Turkey,0,0,0,6324690
16331,1,1529297677,97morningstar,1529297677,,0,0,0,10062421
16332,1,1529300824,user650585,1529300824,,0,0,0,327921
16333,1,1529301350,Mr. Know,1529301350,,0,0,0,13791507
16334,101,1529301574,usct01,1529347187,,0,0,0,2480840
16335,1,1529305585,Anthony,1529305585,,0,0,0,13479623
16336,1,1529306904,tenbosch,1529306904,,0,0,0,10695302
16338,1,1529308475,Jaykishan Apurva,1529312201,,0,0,0,13797219
16339,1,1529312719,michaelshiyu,1529312719,"Gainesville, FL, United States",0,0,0,11075276
16340,1,1529318012,tobi,1529318012,,0,0,0,8089480
16341,1,1529325370,shashankbl,1529325370,USA,0,0,0,4348923
16342,101,1529325830,World Outsider,1529325830,,0,0,0,11064059
16344,101,1529347358,Shashwat,1530127850,,1,0,0,949772
16345,1,1529350076,Liam Scaife,1529350076,,0,0,0,7610723
16346,1,1529351531,Rahul,1529351531,"Mohali, Punjab, India",0,0,0,13566338
16347,101,1529357003,Bastiaan Quast,1529453745,"Geneva, Switzerland",0,0,0,1399279
16348,1,1529358612,EE-Student,1529625144,Germany,0,0,0,8653971
16349,101,1529358982,Hetal Chauhan,1534542953,"Rajkot, Gujarat, India",0,0,0,4771541
16350,1,1529372116,Aditya Gupta,1529372116,"Bengaluru, Karnataka, India",0,0,0,6530445
16352,11,1529380175,Georgio3,1529825036,,1,0,0,8397052
16353,113,1529382109,Finn Eggers,1532507279,"Aachen, Deutschland",1,0,0,6373155
16356,101,1529388158,JeanVuda,1529390689,Canada,0,0,0,5006988
16357,1,1529390570,hello,1529399240,,0,0,0,13790542
16358,1,1529393875,Tatan,1529393875,India,0,0,0,13305715
16359,101,1529396096,Pushpendra Singh,1529396096,India,0,0,0,4580597
16360,101,1529404088,idoshamun,1529404088,,0,0,0,3132863
16363,101,1529408650,Rexcirus,1529408650,,0,0,0,4589458
16364,101,1529408975,Mehrdad,1529475346,,1,0,0,259071
16366,1,1529409941,captainbaloo,1529409941,"Edmonton, AB, Canada",0,0,0,6787484
16367,1,1529416247,Tony Lester,1529416247,,0,0,0,13805774
16368,1,1529418523,Sylesh,1530038164,,0,0,0,13805866
16371,13,1529422128,B.K.,1531143879,,1,0,0,12216174
16374,1,1529441096,Dexkill,1529441096,,0,0,0,13807274
16375,1,1529443331,Alex,1529443331,Germany,0,0,0,3450637
16376,101,1529443819,kadamb,1529443819,"Indore, India",0,0,0,4054629
16379,1,1529449767,Tarun 007,1529981950,"IIT Guwahati, Guwahati, Assam, India",0,0,0,9697744
16382,1,1529451488,yekanchi,1529451488,Iran,0,0,0,9585803
16386,1,1529456114,Vandna Bhimjiyani,1529456114,"Regina, SK, Canada",0,0,0,7667186
16387,1,1529456828,HappyFace,1529456828,,0,0,0,1507082
16388,1,1529461938,Gagandeep Singh,1529461938,"Dallas, TX, USA",0,0,0,5412154
16389,1,1529462265,Eitan,1532575652,,0,0,0,3845801
16390,101,1529462766,LalakaJ,1529462766,"Colombo, Sri Lanka",0,0,0,1220263
16393,101,1529468360,Liora Haydont,1534329050,,0,0,0,11971617
16396,1,1529470746,SingularRiver,1529478044,,0,0,0,13810285
16397,1,1529470782,Neo,1529470782,,0,0,0,13705877
16398,1,1529470805,T. Camper,1531088232,,0,0,0,13631740
16399,101,1529471617,krowe2,1532601381,,0,0,0,5145663
16400,101,1529472103,TJ Wolschon,1529474047,"Wakefield, South Kingstown, RI, USA",0,0,0,12794915
16401,1,1529473164,Dexter Trey,1529476365,"Chicago, IL, USA",0,0,0,13805107
16402,1,1529473364,Amit,1529473364,,0,0,0,9125959
16403,101,1529473535,user88911,1529473535,Switzerland,0,0,0,8833380
16404,1,1529476434,BlackBeltHelp,1529476434,"Chicago, IL, USA",0,0,0,13810939
16405,101,1529476529,iwriteonbananas,1529736069,,0,0,0,5389488
16406,1,1529477912,Saurabh,1529477912,"New Delhi, Delhi, India",0,0,0,12508212
16407,1,1529479000,Kamal Nayan,1529909922,"Hyderabad, Telangana, India",0,0,0,13809832
16408,11,1529479810,SingularRiver,1530464903,"Wichita, KS",0,0,0,4452079
16410,101,1529484416,Squanchy,1533877611,,0,0,0,3744943
16411,101,1529484921,noumenal,1529484921,Germany,0,0,0,1113629
16412,1,1529492695,jdw136,1529492695,,0,0,0,13812398
16413,101,1529492872,Chris W,1529495973,"Los Angeles, CA",0,0,0,108696
16414,111,1529506942,patrickandroid,1534157336,,0,0,0,119225
16415,1,1529507516,user3867671,1529507516,"Moscow, Russia",0,0,0,4787669
16416,1,1529507877,Brent Summers,1529507877,,0,0,0,12250746
16418,1,1529510353,申玉叶,1529510353,,0,0,0,13813282
16419,101,1529525626,pete,1529533438,,0,0,0,1193354
16420,1,1529526830,oldmonk,1534110986,Singapore,0,0,0,5487419
16421,101,1529527872,Tyler 提督九门步军巡捕五营统领,1529527872,,0,0,0,1644566
16422,1,1529537037,Frozen,1529537037,,0,0,0,5778413
16423,1,1529542589,Mariano M.,1530199549,"Napoli, Italia",0,0,0,4791538
16424,1,1529545095,user8240637,1529545095,,0,0,0,11233588
16425,1,1529549009,dtynan,1529549009,Ireland,0,0,0,1448155
16427,1,1529556545,user165486,1529556545,,0,0,0,11128017
16428,101,1529556579,Sunitha,1529556579,"Reading, United Kingdom",2,0,0,4030580
16429,1,1529563167,David,1529563167,,0,0,0,13818212
16430,1,1529563509,RonK95,1529563509,,0,0,0,13818168
16431,1,1529569260,owl,1529569260,,0,0,0,13490099
16432,1,1529569742,Mantelijo,1529635844,,0,0,0,9056895
16433,101,1529580779,victorhooi,1529580779,,1,0,0,47024
16434,1,1529581269,Stilgar Dragonclaw,1535813530,Fenris,1,0,0,13704456
16436,1,1529597444,Astrotheque,1529597444,"Murrells Inlet, SC, United States",0,0,0,6007115
16437,1,1529597937,Evans Tsai,1530337505,,0,0,0,7617910
16438,1,1529605849,Bjoern,1529605849,,0,0,0,11122820
16439,1,1529610333,user1482130,1533222311,,0,0,0,1601129
16440,101,1529612627,Liondancer,1529612627,"San Francisco, CA",0,0,0,2032406
16441,16,1529614956,Col. Cool,1529634805,,2,0,0,6824392
16442,1,1529624376,dal,1529624376,Germany,0,0,0,10293834
16443,1,1529625222,Dheeraj Chelaramani,1529625222,"Bangalore, Karnataka, India",0,0,0,6957887
16444,1,1529629737,Rel,1531178603,"Mumbai, Maharashtra, India",0,0,0,8672046
16445,1,1529633289,T J,1532562811,"Bangalore, Karnataka, India",0,0,0,11369897
16446,1,1529637236,bag531,1530871726,"Boston, MA, United States",0,0,0,10783867
16447,1,1529642382,Saikat Pandit,1529642382,"Bangalore, Karnataka, India",0,0,0,13824006
16448,1,1529646653,saiviki,1529646653,Bangalore,0,0,0,4394575
16450,1,1529651145,Matt Catesby,1529651145,,0,0,0,6620031
16451,111,1529655071,Anony-Mousse,1529701773,Series of tubes.,1,0,0,1058083
16452,1,1529656781,TheSandman,1529656781,"Trondheim, Norway",0,0,0,13825233
16453,1,1529658016,bienqueda,1530250423,,0,0,0,11036960
16454,11,1529660843,user2202800,1531114345,,0,0,0,2535589
16455,1,1529660978,RayZ,1529760067,,0,0,0,3753604
16456,1,1529661434,Dang Quoc Thuyet,1533433457,,0,0,0,5593688
16457,101,1529661665,thanks_in_advance,1530025908,,1,0,0,2119474
16458,1,1529666393,omsrisagar,1529666393,"New Brunswick, NJ",0,0,0,4413798
16459,1,1529673097,quiet storm,1534490061,"NYC, NY, USA",0,0,0,13753885
16460,1,1529674312,Maher Alkhatib,1529679570,,0,0,0,13825582
16461,1,1529674561,ErDavoodRaja,1531825360,Anantnag,1,0,0,11247642
16462,1,1529680594,Kent Halvorsen,1529680594,"Halden, Norge",0,0,0,13826581
16463,1,1529694561,Arun Mak,1530252088,,0,0,0,1200588
16464,1,1529699440,KidCoder0xx1,1529699440,,0,0,0,12342506
16465,1,1529703064,sai rangareddy nukala,1535815328,,2,0,0,13827502
16466,21,1529705734,user209974,1532916167,,1,0,0,13674464
16467,1,1529706598,adep,1529706598,,0,0,0,13827680
16468,1,1529721470,The Reviewing Killer,1529721470,,0,0,0,13828526
16469,1,1529730996,U. User,1529730996,,0,0,0,11455031
16470,1,1529732531,Favio Alderete,1534065191,"Buenos Aires, Argentina",0,0,0,8617484
16471,1,1529732551,braeckmans robert,1529732551,,3,0,0,13829238
16472,1,1529733115,Wit Jakuczun,1529738702,,0,0,0,12573157
16473,101,1529737249,π?ντα ?ε?,1532073870,"Rosenheim (Bavaria), Germany",0,0,0,1511352
16475,1,1529744151,Bloxel25,1529744151,,0,0,0,9101299
16476,1,1529744238,L--,1533497588,"Udaipur, Rajasthan, India",0,0,0,13235705
16477,1,1529746315,Sourav Dutta,1529746315,"Hyderabad, Telangana, India",0,0,0,4885095
16478,1,1529763633,Rani,1535730948,,0,0,0,13830626
16479,101,1529764657,Ivan,1529764657,Limbo,0,0,0,65358
16481,1,1529769229,fujii,1532537166,,0,0,0,3185370
16482,1,1529781828,Geo Evclid,1534925447,Riga,0,0,0,11764958
16484,101,1529786373,htmlfarmer,1529786373,"Cape Cod, MA",0,0,0,1191471
16485,1,1529793409,U.Nusbaum,1530243187,,0,0,0,13823532
16486,1,1529798735,user9107721,1529798735,,0,0,0,12497549
16488,1,1529804099,Alexander james,1529804099,,1,0,0,13832403
16489,1,1529807220,DubaiFunClub,1529807220,,0,0,0,13831881
16490,1,1529811155,Suraj Donthi,1529811155,,0,0,0,13291181
16491,1,1529857318,Yan X,1529857318,,0,0,0,9420973
16492,101,1529861220,Jayhello,1534258058,gz,0,0,0,8434429
16493,1,1529871507,basharat,1530650836,,0,0,0,13461378
16494,1,1529871663,R. Lyn,1530297490,,0,0,0,11522132
16495,1,1529872678,Sandesh,1529872678,,0,0,0,1805766
16496,11,1529875031,roi mal,1529963700,Israel,0,0,0,5333106
16497,11,1529883785,mash,1530841652,,0,0,0,7424583
16498,101,1529885193,JaviMerino,1529885193,,0,0,0,943004
16499,101,1529886526,crisron,1529886526,"Bangalore, India",0,0,0,3116176
16500,1,1529888029,Pawanvir singh,1529889143,"Delhi, New Delhi, India",0,0,0,7107208
16501,1,1529889052,ermias zoey,1529889997,,0,0,0,13837627
16502,1,1529890242,John Crawfordz,1529890242,Malaysia,0,0,0,11929933
16503,101,1529891850,PK Styles,1529891850,,0,0,0,8208117
16504,1,1529892502,Anubhab Das,1529893927,"Kolkata, West Bengal, India",0,0,0,4244926
16505,101,1529894070,Swippen,1529962381,"Stockholm, Sweden",0,0,0,264639
16506,1,1529895471,Mohandeep Singh,1529895471,,0,0,0,13656088
16507,101,1529896216,Maxim Mikheev,1529896216,"Stockholm, Sweden",0,0,0,983689
16508,101,1529897383,kul_mi,1529897383,Polska,0,0,0,810106
16509,1,1529914797,user3341497,1531817526,,0,0,0,4066915
16510,1,1529915909,Keil Eden,1529915909,,0,0,0,10701044
16511,1,1529915946,Abdullah Aaliya,1529915946,,0,0,0,13840199
16512,101,1529916050,Chechy Levas,1529916050,,0,0,0,4019987
16514,1,1529925418,Sanny,1529961154,,0,0,0,2624929
16515,1,1529932559,Micah J,1529932559,,0,0,0,2536083
16516,1,1529937803,johntheripper,1529938739,,0,0,0,7476290
16517,1,1529945172,Anthony Lei,1535796482,"Honolulu, HI, USA",0,0,0,5800886
16518,1,1529947939,xmdoh,1529947939,,0,0,0,11700717
16519,1,1529957041,Pramod P,1529957041,"Bengaluru, Karnataka, India",0,0,0,13842655
16520,1,1529958917,rohinMVP,1530131529,"Bangalore, India",0,0,0,2069489
16521,101,1529960943,The Pointer,1531251336,,0,0,0,8893267
16522,101,1529965524,K. Weber,1530578862,,0,0,0,397115
16523,101,1529966666,Chris Mountford,1529966666,"Sydney, Australia",0,0,0,75585
16524,1,1529968716,Debabrata Patra,1529968716,,0,0,0,2616582
16525,1,1529972736,D. Schnura,1529972736,"Dortmund, Deutschland",0,0,0,13844141
16526,101,1529972865,Universal_learner,1534905770,Spain,0,0,0,8278210
16527,3,1529975881,Atanvar Coslin,1530050352,Italia,0,0,0,13687190
16528,1,1529979990,Tom Young,1529979990,,0,0,0,8708494
16529,1,1529980374,Robert Antonioni,1529980374,,0,0,0,13844621
16530,1,1529984565,user1732,1529984565,,0,0,0,7123723
16531,101,1529995320,Mario L,1533481605,"Bahía Blanca, Buenos Aires, Argentina",1,0,0,3915044
16532,1,1529997508,user572435,1529997508,,0,0,0,13846983
16533,19,1530008836,Stephen Messing,1530749028,,1,0,0,13830286
16534,1,1530012687,user,1530012687,,0,0,0,13848167
16535,1,1530013279,SilentCrash,1535450805,"Moscow, Russia",0,0,0,3776794
16536,1,1530014353,Pedro Furtado,1530014353,"S?o Paulo, SP, Brasil",0,0,0,13830844
16537,21,1530023325,sturmstrike,1533049198,,1,0,0,1499328
16538,1,1530023595,Caitlin G,1530023595,"Melbourne VIC, Australia",0,0,0,13848669
16539,1,1530043699,JSMill,1534128451,,0,0,0,13849876
16540,1,1530046743,Anokh Jeeja Ajai,1530046743,,0,0,0,13850174
16541,8,1530048138,Abhishek Matada,1535788749,,2,0,0,7959872
16542,8,1530048621,Felix Gehring,1530087815,"Frankfurt am Main, Deutschland",0,0,0,4734447
16543,1,1530051460,Sserunjogi Richard Nelson,1530051460,Entebbe Uganda,0,0,0,7026882
16544,101,1530051760,matija kancijan,1530051760,,0,0,0,720030
16545,1,1530052348,M KS,1533548030,,0,0,0,4286470
16547,11,1530055202,luna,1530261576,Somewhere,3,0,0,13843472
16548,8,1530069706,Yla NC,1533630942,,0,0,0,13852628
16549,1,1530073667,Keenu Maravilla,1530073667,"Manila, NCR, Philippines",0,0,0,12826329
16550,1,1530074078,Mark Sy-apoe,1530074078,,0,0,0,13851367
16551,1,1530074726,user007,1530095019,,0,0,0,3189103
16552,1,1530074800,Vitor F.M.,1530074800,"Uberl?ndia, MG, Brasil",0,0,0,7170366
16553,101,1530076052,Wok,1530076052,France,0,0,0,158078
16554,1,1530078255,Akarsh Prabhakara,1530078255,"Bengaluru, Karnataka, India",0,0,0,13852318
16555,101,1530082647,slim,1530082647,,0,0,0,2043255
16556,1,1530100782,Sayf,1530102799,,0,0,0,3867366
16557,101,1530104208,Miguel,1533624352,"Munich, Germany",0,0,0,230074
16558,101,1530105202,drginm,1530105202,"Medellin, Colombia",0,0,0,1738252
16559,101,1530106356,blakev,1530106356,Utah,0,0,0,3215774
16560,1,1530110409,Laili Wife,1530110409,,0,0,0,13856050
16561,13,1530115278,tr3ndyBEAR,1530341801,,2,0,0,13856277
16562,101,1530126925,vasili111,1535480930,,0,0,0,1752997
16563,1,1530128450,krishna,1530128450,India,0,0,0,10497942
16564,1,1530132260,jimmy ANDRIAMPARANY,1530151947,"Antananarivo, Madagascar",0,0,0,13767667
16566,1,1530141386,user16566,1531081517,,0,0,0,13858449
16567,101,1530142341,Ivan,1530142341,,0,0,0,2075498
16568,1,1530143010,PS Nayak,1530143010,"West Bengal, India",0,0,0,1158071
16569,23,1530146776,Aahan Singh,1531960303,,0,0,0,8117252
16570,101,1530154882,Jarrod,1530154882,Tennessee,0,0,0,116882
16571,101,1530156971,Paul Milovanov,1530156971,"San Francisco, CA",0,0,0,40791
16572,101,1530159318,Stanko,1530159318,,0,0,0,4000003
16573,1,1530159949,nywisur,1530159949,-,0,0,0,13852727
16574,8,1530166248,deekay42,1534942248,,0,0,0,12957724
16575,1,1530175200,Michael,1530175200,,0,0,0,8784912
16576,1,1530176582,Joseph Prusik,1533710894,"Alexandria, VA, USA",0,0,0,9180510
16577,1,1530177902,monsenhor,1530177902,"Orlando, FL, USA",0,0,0,5825360
16578,6,1530178897,anx199,1532240985,,5,0,0,13616950
16580,1,1530183393,user366608,1530255138,,0,0,0,11429061
16581,1,1530184579,David Prentiss,1530593177,"Washington D.C., United States",0,0,0,2248090
16582,111,1530185421,jdowner,1535615806,"Stoneham, MA, United States",0,0,0,92358
16583,1,1530187169,Miles UE,1530187169,,0,0,0,13862811
16584,101,1530198297,jss367,1530198297,USA,0,0,0,2934944
16585,1,1530201057,leogama,1530201057,Brazil,0,0,0,4610505
16586,1,1530202970,SurpiLurpi,1530447889,,2,0,0,12982256
16587,1,1530213757,DJN,1534319306,Oregon,0,0,0,6255098
16588,101,1530219790,zacsek,1530219790,"Esslingen am Neckar, Germany",0,0,0,59616
16589,1,1530221319,Jan,1530221319,"Sydney NSW, Australia",0,0,0,13834846
16590,1,1530221346,Matt Kraemer,1530222302,New Zealand,0,0,0,1844029
16591,11,1530222842,Tushar Sinha,1531364447,,0,0,0,13754926
16592,101,1530224381,robit,1531930548,,0,0,0,3578208
16593,1,1530224642,Sachin Tibrewal,1530224642,"Noida, Uttar Pradesh, India",0,0,0,3974900
16594,1,1530232189,user16594,1530232189,,0,0,0,13865889
16595,1,1530235268,Theodora Demetriou,1532327387,,1,0,0,13866156
16596,1,1530241289,Muhammad Alif Ahsanul Islam,1530241289,,0,0,0,2405719
16597,129,1530245713,kgautron,1531311846,"Rennes, France",13,0,0,256707
16598,1,1530246620,Vincent Vorholter,1534487682,,0,0,0,985371
16599,101,1530251565,Bravo Yeung,1530251565,"Shanghai City, China",0,0,0,4637854
16600,1,1530252432,Rcb,1535625403,"Minnesota, USA",0,0,0,13825617
16601,1,1530252692,user54374,1530252692,,0,0,0,13867741
